Region,Country,Prefix,Rate/minute,Our price
South Asia,Afghanistan,93,0.33564,0.51
Western Europe,United Kingdom (Mobile E),447104,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447105,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447108,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447109,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447343,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447344,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447345,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447346,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447347,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447348,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447349,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447370,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447371,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447372,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447373,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447374,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447378,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447380,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447383,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447390,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447406,0.24832,0.38,,,,,,,
Western Europe,United Kingdom (Mobile E),447408,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447439,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447451,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447520,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447524,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447558,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447559,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447571,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447589,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447744,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447755,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447777,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),447781,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447822,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447978,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447991,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447992,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447993,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447994,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447995,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447996,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447997,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),447998,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4473890,0.02377,0.04,,,,,,,
Western Europe,United Kingdom (Mobile E),4473891,0.02377,0.04,,,,,,,
Western Europe,United Kingdom (Mobile E),4473892,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473893,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473894,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473895,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473896,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473899,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4473974,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474171,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474176,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474177,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474178,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474179,0.37157,0.56,,,,,,,
Western Europe,United Kingdom (Mobile E),4474181,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474182,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474183,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474185,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474186,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474187,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474188,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474189,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474408,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474409,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474580,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474581,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474582,0.22008,0.34,,,,,,,
Western Europe,United Kingdom (Mobile E),4474583,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474584,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474585,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474588,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474650,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474651,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474652,0.02377,0.04,,,,,,,
Western Europe,United Kingdom (Mobile E),4474653,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474654,0.02377,0.04,,,,,,,
Western Europe,United Kingdom (Mobile E),4474655,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474880,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474881,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474882,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4474886,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4474888,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4475325,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475329,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475370,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475372,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475373,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475375,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475376,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4475377,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4478644,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478722,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478727,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4478730,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478744,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4478745,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478920,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478921,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478922,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4478925,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile E),4478930,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478931,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478933,0.37157,0.56,,,,,,,
Western Europe,United Kingdom (Mobile E),4478938,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile E),4478939,0.3104,0.47,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44844,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44843,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44871,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44845,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44870,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44872,0.3665,0.55,,,,,,,
Western Europe,United Kingdom (Mobile F) Number Translation,44873,0.41886,0.63,,,,,,,
Western Europe,United Kingdom (Mobile G) Personal Number,4470,0.7535,1.14,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447476,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447472,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447828,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447861,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447588,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447491,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447427,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447446,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447475,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447447,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447429,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447411,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447478,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447481,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447400,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447456,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447838,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447863,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447877,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447402,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447490,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447428,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447577,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447723,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447462,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447846,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447868,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447414,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447878,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447454,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447882,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447474,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447480,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447479,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447988,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447737,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447460,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447445,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447915,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447578,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447477,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447830,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447853,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447403,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447413,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447473,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447482,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447533,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447575,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447401,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447412,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447426,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447449,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447450,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447453,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447455,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447463,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447492,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447576,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447727,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447728,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447735,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447782,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447832,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447848,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447859,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447862,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447865,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447869,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447883,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447886,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447888,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447897,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447898,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,447916,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473970,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473971,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473972,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473973,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473975,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473976,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473977,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473978,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4473979,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474170,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474180,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474586,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474589,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474659,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474884,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474885,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474887,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4474889,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4475326,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4475327,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4475328,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4475378,0.02206,0.04,,,,,,,
Western Europe,United Kingdom (Mobile H) H3G,4475379,0.02343,0.04,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447466,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447405,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447424,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447459,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447404,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447438,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,447448,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474173,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474174,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474175,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474400,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474401,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474402,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474403,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474404,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474405,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474406,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Mobile K) Lyca,4474407,0.21728,0.33,,,,,,,
Western Europe,United Kingdom (Other),4456,0.0501,0.08,,,,,,,
Western Europe,United Kingdom (Other),4455,0.0501,0.08,,,,,,,
Western Europe,United Kingdom (Other),44500,0.0501,0.08,,,,,,,
Western Europe,United Kingdom (Wide),443,0.0404,0.07,,,,,,,
South America,Uruguay,598,0.08008,0.13,,,,,,,
South America,Uruguay (Mobile A),59894,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile A),59895,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile A),59893,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile A),59890,0.17451,0.27,,,,,,,
South America,Uruguay (Mobile B) Ancel,59891,0.2556,0.39,,,,,,,
South America,Uruguay (Mobile B) Ancel,59899,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile B) Ancel,59892,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile B) Ancel,59898,0.3007,0.46,,,,,,,
South America,Uruguay (Mobile C) CTI,59896,0.21871,0.33,,,,,,,
South America,Uruguay (Mobile C) CTI,59897,0.1859,0.28,,,,,,,
South America,Uruguay (Montevideo),5982,0.06029,0.10,,,,,,,
South America,Uruguay (Montevideo),5981,0.06029,0.10,,,,,,,
Central Asia,Uzbekistan,998,0.19762,0.30,,,,,,,
Central Asia,Uzbekistan (Mobile A),99890,0.15798,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99893,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99891,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99897,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99899,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99892,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99894,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99895,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Mobile A),99898,0.15888,0.24,,,,,,,
Central Asia,Uzbekistan (Tashkent),998712,0.10604,0.16,,,,,,,
Central Asia,Uzbekistan (Tashkent),99871113,0.12236,0.19,,,,,,,
Central Asia,Uzbekistan (Tashkent),99871122,0.12236,0.19,,,,,,,
Pacific,Vanuatu,678,1.69988,2.55,,,,,,,
South America,Venezuela,58,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212551,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212901,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),5821227,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),5821250,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),5821283,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),5821288,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),5821295,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212201,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212202,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212203,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212204,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212205,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212206,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212207,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212208,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212209,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212232,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212234,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212235,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212236,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212237,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212238,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212239,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212240,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212241,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212242,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212243,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212244,0.04074,0.07,,,,,,,
South America,Venezuela (Caracas CANTV),58212245,0.04074,0.07,,,,,,,
